timestamp,temp_motor,corriente,vibracion,presion,rpm
2025-01-04 04:10:00,70.45,8.0,0.0195,3.15,1200.0
2025-01-04 04:11:00,70.14,8.0,0.0131,3.1,1200.0
2025-01-04 04:12:00,70.19,8.0,0.015,3.16,1200.0
2025-01-04 04:13:00,69.97,8.0,0.0165,3.17,1200.0
2025-01-04 04:14:00,69.72,8.0,0.0226,3.13,1200.0
2025-01-04 04:15:00,70.41,8.0,0.0164,3.14,1200.0
2025-01-04 04:16:00,70.03,8.0,0.0189,3.08,1200.0
2025-01-04 04:17:00,69.56,8.0,0.016,3.15,1200.0
2025-01-04 04:18:00,70.48,8.0,0.021,3.05,1200.0
2025-01-04 04:19:00,69.89,8.0,0.0197,3.13,1200.0
2025-01-04 04:20:00,69.96,8.0,0.0188,3.07,1200.0
2025-01-04 04:21:00,70.64,8.0,0.0179,3.17,1200.0
2025-01-04 04:22:00,70.51,8.0,0.0172,3.06,1200.0
2025-01-04 04:23:00,70.21,8.0,0.0174,3.15,1200.0
2025-01-04 04:24:00,70.01,8.0,0.0194,3.12,1200.0
2025-01-04 04:25:00,70.23,8.0,0.0167,3.2,1200.0
2025-01-04 04:26:00,70.22,8.0,0.012,3.16,1200.0
2025-01-04 04:27:00,70.0,8.0,0.019,3.16,1200.0
2025-01-04 04:28:00,70.46,8.0,0.0225,3.22,1200.0
2025-01-04 04:29:00,69.42,8.0,0.0188,3.12,1200.0
2025-01-04 04:30:00,70.12,8.0,0.0183,3.14,1200.0
2025-01-04 04:31:00,69.83,8.0,0.019,3.17,1200.0
2025-01-04 04:32:00,70.41,8.0,0.0163,3.1,1200.0
2025-01-04 04:33:00,70.21,8.0,0.0193,3.17,1200.0
2025-01-04 04:34:00,69.82,8.0,0.0163,3.19,1200.0
2025-01-04 04:35:00,69.73,8.0,0.0222,3.11,1200.0
2025-01-04 04:36:00,70.29,8.0,0.0127,3.06,1200.0
2025-01-04 04:37:00,69.79,8.0,0.0184,3.18,1200.0
2025-01-04 04:38:00,69.63,8.0,0.0219,3.22,1200.0
2025-01-04 04:39:00,69.88,8.0,0.0155,3.15,1200.0
2025-01-04 04:40:00,69.58,8.0,0.0183,3.22,1200.0
2025-01-04 04:41:00,70.4,8.0,0.0169,3.11,1200.0
2025-01-04 04:42:00,70.04,8.0,0.0171,3.14,1200.0
2025-01-04 04:43:00,69.52,8.0,0.0259,3.21,1200.0
2025-01-04 04:44:00,70.37,8.0,0.0153,3.23,1200.0
2025-01-04 04:45:00,70.94,8.0,0.0213,3.19,1200.0
2025-01-04 04:46:00,69.86,8.0,0.0165,3.13,1200.0
2025-01-04 04:47:00,70.1,8.0,0.0165,3.15,1200.0
2025-01-04 04:48:00,70.16,8.0,0.0231,3.13,1200.0
2025-01-04 04:49:00,69.83,8.0,0.0226,3.2,1200.0
2025-01-04 04:50:00,69.66,8.0,0.0198,3.21,1200.0
2025-01-04 04:51:00,70.54,8.0,0.015,3.14,1200.0
2025-01-04 04:52:00,70.14,8.0,0.0183,3.18,1200.0
2025-01-04 04:53:00,70.11,8.0,0.0169,3.15,1200.0
2025-01-04 04:54:00,69.85,8.0,0.0171,3.13,1200.0
2025-01-04 04:55:00,69.69,8.0,0.0218,3.15,1200.0
2025-01-04 04:56:00,69.58,8.0,0.0115,3.19,1200.0
2025-01-04 04:57:00,70.15,8.0,0.0201,3.15,1200.0
2025-01-04 04:58:00,70.21,8.0,0.0162,3.18,1200.0
2025-01-04 04:59:00,70.13,8.0,0.0171,3.15,1200.0
2025-01-04 05:00:00,70.28,8.0,0.0136,3.16,1200.0
2025-01-04 05:01:00,69.91,8.0,0.018,3.19,1200.0
2025-01-04 05:02:00,69.65,8.0,0.0142,3.12,1200.0
2025-01-04 05:03:00,70.41,8.0,0.0111,3.16,1200.0
2025-01-04 05:04:00,70.08,8.0,0.0173,3.22,1200.0
2025-01-04 05:05:00,69.32,8.0,0.0218,3.09,1200.0
2025-01-04 05:06:00,69.94,8.0,0.0151,3.23,1200.0
2025-01-04 05:07:00,70.05,8.0,0.016,3.18,1200.0
2025-01-04 05:08:00,70.29,8.0,0.0226,3.15,1200.0
2025-01-04 05:09:00,70.08,8.0,0.0203,3.14,1200.0
2025-01-04 05:10:00,70.26,8.0,0.0118,3.24,1200.0
2025-01-04 05:11:00,70.11,8.0,0.0218,3.16,1200.0
2025-01-04 05:12:00,69.92,8.0,0.0211,3.17,1200.0
2025-01-04 05:13:00,69.89,8.0,0.0217,3.19,1200.0
2025-01-04 05:14:00,70.08,8.0,0.0185,3.05,1200.0
2025-01-04 05:15:00,69.83,8.0,0.0191,3.13,1200.0
2025-01-04 05:16:00,69.93,8.0,0.0145,3.2,1200.0
2025-01-04 05:17:00,70.12,8.0,0.017,3.17,1200.0
2025-01-04 05:18:00,70.18,8.0,0.0217,3.08,1200.0
2025-01-04 05:19:00,70.16,8.0,0.0175,3.18,1200.0
2025-01-04 05:20:00,70.03,8.0,0.0155,3.18,1200.0
2025-01-04 05:21:00,69.96,8.0,0.02,3.11,1200.0
2025-01-04 05:22:00,69.66,8.0,0.0164,3.1,1200.0
2025-01-04 05:23:00,69.98,8.0,0.0152,3.07,1200.0
2025-01-04 05:24:00,69.73,8.0,0.0202,3.18,1200.0
2025-01-04 05:25:00,69.96,8.0,0.0183,3.16,1200.0
2025-01-04 05:26:00,70.14,8.0,0.0146,3.18,1200.0
2025-01-04 05:27:00,70.06,8.0,0.018,3.11,1200.0
2025-01-04 05:28:00,70.1,8.0,0.0224,3.2,1200.0
2025-01-04 05:29:00,69.81,8.0,0.0191,3.17,1200.0
2025-01-04 05:30:00,70.15,8.0,0.0201,3.19,1200.0
2025-01-04 05:31:00,69.82,8.0,0.0207,3.2,1200.0
2025-01-04 05:32:00,69.89,8.0,0.0192,3.18,1200.0
2025-01-04 05:33:00,69.86,8.0,0.0155,3.1,1200.0
2025-01-04 05:34:00,70.21,8.0,0.0167,3.2,1200.0
2025-01-04 05:35:00,70.31,8.0,0.0152,3.15,1200.0
2025-01-04 05:36:00,69.77,8.0,0.0106,3.13,1200.0
2025-01-04 05:37:00,69.9,8.0,0.0225,3.18,1200.0
2025-01-04 05:38:00,69.87,8.0,0.0189,3.19,1200.0
2025-01-04 05:39:00,70.35,8.0,0.0187,3.18,1200.0
2025-01-04 05:40:00,70.12,8.0,0.0163,3.23,1200.0
2025-01-04 05:41:00,70.14,8.0,0.0213,3.15,1200.0
2025-01-04 05:42:00,69.68,8.0,0.0163,3.12,1200.0
2025-01-04 05:43:00,69.47,8.0,0.0182,3.17,1200.0
2025-01-04 05:44:00,69.75,8.0,0.0216,3.16,1200.0
2025-01-04 05:45:00,70.46,8.0,0.0174,3.18,1200.0
2025-01-04 05:46:00,70.01,8.0,0.0212,3.24,1200.0
2025-01-04 05:47:00,69.92,8.0,0.0236,3.02,1200.0
2025-01-04 05:48:00,69.95,8.0,0.0146,3.14,1200.0
2025-01-04 05:49:00,69.95,8.0,0.0237,3.13,1200.0
2025-01-04 05:50:00,70.02,8.0,0.0191,3.18,1200.0
2025-01-04 05:51:00,70.22,8.0,0.0201,3.22,1200.0
2025-01-04 05:52:00,69.82,8.0,0.0112,3.11,1200.0
2025-01-04 05:53:00,69.62,8.0,0.0193,3.12,1200.0
2025-01-04 05:54:00,69.89,8.0,0.0184,3.21,1200.0
2025-01-04 05:55:00,70.33,8.0,0.02,3.19,1200.0
2025-01-04 05:56:00,70.0,8.0,0.0201,3.18,1200.0
2025-01-04 05:57:00,69.88,8.0,0.0147,3.18,1200.0
2025-01-04 05:58:00,69.92,8.0,0.0198,3.21,1200.0
2025-01-04 05:59:00,70.17,8.0,0.0143,3.17,1200.0
2025-01-04 06:00:00,74.6,8.44,0.0335,3.36,1242.0
2025-01-04 06:01:00,75.2,8.28,0.0289,3.34,1225.0
2025-01-04 06:02:00,75.1,8.36,0.0309,3.35,1205.0
2025-01-04 06:03:00,75.41,8.48,0.0286,3.37,1230.0
2025-01-04 06:04:00,74.6,8.52,0.034,3.37,1231.0
2025-01-04 06:05:00,74.63,8.06,0.0309,3.32,1247.0
2025-01-04 06:06:00,75.3,8.33,0.0317,3.37,1236.0
2025-01-04 06:07:00,80.34,8.11,0.3304,3.36,1241.0
2025-01-04 06:08:00,74.78,8.4,0.0293,3.38,1245.0
2025-01-04 06:09:00,75.19,8.34,0.0318,3.37,1226.0
2025-01-04 06:10:00,75.08,8.36,0.04,3.45,1216.0
2025-01-04 06:11:00,74.86,8.37,0.0322,3.35,1243.0
2025-01-04 06:12:00,75.24,8.23,0.03,3.4,1243.0
2025-01-04 06:13:00,74.45,8.33,0.028,3.33,1244.0
2025-01-04 06:14:00,75.09,8.03,0.0363,3.29,1245.0
2025-01-04 06:15:00,75.26,8.39,0.0353,3.34,1212.0
2025-01-04 06:16:00,75.06,8.29,0.0326,3.34,1215.0
2025-01-04 06:17:00,75.24,8.46,0.033,3.36,1243.0
2025-01-04 06:18:00,74.95,8.56,0.0317,3.4,1226.0
2025-01-04 06:19:00,75.02,8.57,0.029,3.4,1227.0
2025-01-04 06:20:00,74.6,8.55,0.0326,3.43,1210.0
2025-01-04 06:21:00,75.02,8.56,0.0321,3.34,1217.0
2025-01-04 06:22:00,75.0,8.18,0.0323,3.31,1230.0
2025-01-04 06:23:00,74.55,8.28,0.0311,3.31,1225.0
2025-01-04 06:24:00,74.57,8.35,0.0301,3.46,1220.0
2025-01-04 06:25:00,75.3,8.56,0.0298,3.37,1211.0
2025-01-04 06:26:00,74.99,8.38,0.0313,3.27,1240.0
2025-01-04 06:27:00,75.21,8.13,0.0329,3.36,1215.0
2025-01-04 06:28:00,75.34,8.63,0.0279,3.41,1210.0
2025-01-04 06:29:00,74.46,8.35,0.03,3.32,1238.0
2025-01-04 06:30:00,75.3,8.31,0.0361,3.39,1213.0
2025-01-04 06:31:00,74.62,8.06,0.0355,3.4,1250.0
2025-01-04 06:32:00,74.96,8.34,0.032,3.33,1211.0
2025-01-04 06:33:00,74.76,8.0,0.0279,3.42,1214.0
2025-01-04 06:34:00,74.96,8.28,0.0339,3.42,1202.0
2025-01-04 06:35:00,74.89,8.08,0.0318,3.28,1210.0
2025-01-04 06:36:00,74.8,8.65,0.0325,3.36,1239.0
2025-01-04 06:37:00,75.2,8.36,0.0361,3.36,1237.0
2025-01-04 06:38:00,75.1,8.23,0.0354,3.31,1225.0
2025-01-04 06:39:00,74.9,8.83,0.0284,3.31,1217.0
2025-01-04 06:40:00,75.07,8.52,0.0305,3.36,1214.0
2025-01-04 06:41:00,75.19,8.59,0.0371,3.29,1226.0
2025-01-04 06:42:00,74.7,8.5,0.0295,3.39,1217.0
2025-01-04 06:43:00,74.83,8.37,0.0314,3.36,1214.0
2025-01-04 06:44:00,74.89,8.37,0.0277,3.4,1230.0
2025-01-04 06:45:00,75.09,8.29,0.0354,3.31,1213.0
2025-01-04 06:46:00,75.41,8.28,0.0334,3.38,1246.0
2025-01-04 06:47:00,75.02,8.49,0.0284,3.28,1215.0
2025-01-04 06:48:00,74.96,8.56,0.0302,3.4,1212.0
2025-01-04 06:49:00,75.1,8.37,0.0327,3.41,1235.0
2025-01-04 06:50:00,75.12,8.18,0.0343,3.36,1206.0
2025-01-04 06:51:00,75.18,8.34,0.034,3.42,1231.0
2025-01-04 06:52:00,75.45,8.43,0.0395,3.42,1218.0
2025-01-04 06:53:00,75.0,8.49,0.0293,3.3,1224.0
2025-01-04 06:54:00,75.3,8.54,0.0362,3.32,1214.0
2025-01-04 06:55:00,75.19,8.11,0.0271,3.32,1229.0
2025-01-04 06:56:00,75.55,8.2,0.0353,3.33,1237.0
2025-01-04 06:57:00,75.2,8.41,0.0328,3.43,1231.0
2025-01-04 06:58:00,75.13,8.46,0.0323,3.42,1224.0
2025-01-04 06:59:00,75.27,8.37,0.033,3.39,1227.0
2025-01-04 07:00:00,74.19,8.73,0.0265,3.39,1235.0
2025-01-04 07:01:00,74.77,8.53,0.034,3.34,1227.0
2025-01-04 07:02:00,75.18,8.6,0.03,3.27,1209.0
2025-01-04 07:03:00,74.94,8.58,0.0341,3.38,1239.0
2025-01-04 07:04:00,74.9,8.11,0.0359,3.28,1211.0
2025-01-04 07:05:00,74.98,8.4,0.0323,3.35,1241.0
2025-01-04 07:06:00,75.09,8.42,0.0273,3.38,1220.0
2025-01-04 07:07:00,74.91,8.63,0.029,3.49,1205.0
2025-01-04 07:08:00,74.87,8.39,0.0294,3.44,1242.0
2025-01-04 07:09:00,75.23,8.46,0.032,3.38,1247.0
2025-01-04 07:10:00,74.47,8.37,0.0284,3.35,1224.0
2025-01-04 07:11:00,74.58,8.36,0.0364,3.45,1224.0
2025-01-04 07:12:00,75.26,8.41,0.0332,3.41,1230.0
2025-01-04 07:13:00,75.72,8.69,0.0306,3.0,1200.0
2025-01-04 07:14:00,75.28,8.34,0.0309,3.35,1234.0
2025-01-04 07:15:00,75.35,8.53,0.0261,3.37,1222.0
2025-01-04 07:16:00,75.02,8.61,0.0289,3.37,1209.0
2025-01-04 07:17:00,74.72,8.56,0.0297,3.5,1224.0
2025-01-04 07:18:00,75.07,8.6,0.0291,3.3,1221.0
2025-01-04 07:19:00,75.0,8.4,0.0287,3.37,1216.0
2025-01-04 07:20:00,74.75,8.46,0.0302,3.35,1223.0
2025-01-04 07:21:00,75.06,8.36,0.026,3.35,1237.0
2025-01-04 07:22:00,75.45,8.41,0.0343,3.32,1243.0
2025-01-04 07:23:00,75.62,8.19,0.0355,3.32,1226.0
2025-01-04 07:24:00,74.64,8.75,0.0271,3.36,1249.0
2025-01-04 07:25:00,74.75,8.38,0.0352,3.42,1204.0
2025-01-04 07:26:00,74.33,8.67,0.0313,3.31,1222.0
2025-01-04 07:27:00,75.14,8.42,0.0325,3.29,1256.0
2025-01-04 07:28:00,75.17,8.71,0.0298,3.39,1223.0
2025-01-04 07:29:00,74.9,8.13,0.0339,3.31,1228.0
2025-01-04 07:30:00,74.94,8.24,0.0311,3.39,1213.0
2025-01-04 07:31:00,75.52,8.0,0.0297,3.27,1230.0
2025-01-04 07:32:00,75.23,8.91,0.0345,3.27,1242.0
2025-01-04 07:33:00,74.98,8.2,0.0289,3.26,1225.0
2025-01-04 07:34:00,75.09,8.3,0.0271,3.41,1220.0
2025-01-04 07:35:00,74.82,8.32,0.0292,3.31,1235.0
2025-01-04 07:36:00,75.51,8.3,0.0329,3.25,1228.0
2025-01-04 07:37:00,74.81,8.2,0.0314,3.42,1219.0
2025-01-04 07:38:00,75.07,8.55,0.0341,3.48,1209.0
2025-01-04 07:39:00,74.69,8.24,0.0267,3.49,1239.0
2025-01-04 07:40:00,75.05,8.37,0.032,3.37,1234.0
2025-01-04 07:41:00,75.1,8.86,0.0308,3.22,1238.0
2025-01-04 07:42:00,75.33,8.49,0.0323,3.34,1201.0
2025-01-04 07:43:00,74.79,8.11,0.0331,3.31,1243.0
2025-01-04 07:44:00,74.98,8.49,0.0297,3.45,1204.0
2025-01-04 07:45:00,74.8,8.35,0.0323,3.38,1204.0
2025-01-04 07:46:00,74.85,8.4,0.0287,3.52,1226.0
2025-01-04 07:47:00,75.29,8.27,0.0369,3.34,1214.0
2025-01-04 07:48:00,75.24,8.35,0.027,3.34,1200.0
2025-01-04 07:49:00,75.24,8.41,0.0318,3.34,1200.0
2025-01-04 07:50:00,74.96,8.54,0.0353,3.44,1200.0
2025-01-04 07:51:00,74.86,8.34,0.0314,3.35,1208.0
2025-01-04 07:52:00,75.05,8.61,0.0309,3.33,1212.0
2025-01-04 07:53:00,74.77,8.7,0.0298,3.4,1238.0
2025-01-04 07:54:00,74.99,8.14,0.0311,3.4,1200.0
2025-01-04 07:55:00,74.94,8.4,0.0281,3.39,1222.0
2025-01-04 07:56:00,74.64,8.5,0.0279,3.34,1229.0
2025-01-04 07:57:00,75.21,8.33,0.0329,3.39,1223.0
2025-01-04 07:58:00,74.77,8.52,0.0259,3.4,1219.0
2025-01-04 07:59:00,74.75,8.39,0.028,3.3,1215.0
2025-01-04 08:00:00,74.85,8.47,0.0312,3.4,1232.0
2025-01-04 08:01:00,75.59,8.57,0.0308,3.4,1248.0
2025-01-04 08:02:00,75.0,8.15,0.0322,3.38,1232.0
2025-01-04 08:03:00,74.6,8.23,0.031,3.33,1214.0
2025-01-04 08:04:00,75.02,8.3,0.0333,3.37,1246.0
2025-01-04 08:05:00,74.82,8.44,0.0365,3.29,1207.0
2025-01-04 08:06:00,75.3,8.37,0.0275,3.37,1206.0
2025-01-04 08:07:00,75.62,8.16,0.031,3.42,1213.0
2025-01-04 08:08:00,75.14,8.59,0.0323,3.36,1204.0
2025-01-04 08:09:00,74.42,8.69,0.0303,3.31,1223.0
2025-01-04 08:10:00,75.32,8.54,0.0288,3.38,1227.0
2025-01-04 08:11:00,74.81,8.26,0.0313,3.33,1231.0
2025-01-04 08:12:00,75.57,8.63,0.0319,3.32,1219.0
2025-01-04 08:13:00,74.31,8.14,0.0288,3.49,1230.0
2025-01-04 08:14:00,75.07,8.1,0.0348,3.36,1242.0
2025-01-04 08:15:00,74.69,8.48,0.0317,3.4,1228.0
2025-01-04 08:16:00,75.0,8.38,0.0308,3.35,1245.0
2025-01-04 08:17:00,74.81,8.34,0.0309,3.36,1211.0
2025-01-04 08:18:00,74.35,8.99,0.0363,3.34,1232.0
2025-01-04 08:19:00,74.89,8.56,0.0376,3.38,1237.0
2025-01-04 08:20:00,75.18,8.34,0.0287,3.38,1218.0
2025-01-04 08:21:00,75.66,8.38,0.0335,3.24,1238.0
2025-01-04 08:22:00,74.93,8.42,0.0326,3.45,1216.0
2025-01-04 08:23:00,75.16,8.53,0.031,3.49,1230.0
2025-01-04 08:24:00,75.75,8.47,0.0285,3.37,1212.0
2025-01-04 08:25:00,75.26,8.27,0.0323,3.32,1238.0
2025-01-04 08:26:00,75.3,8.26,0.0313,3.37,1224.0
2025-01-04 08:27:00,74.74,8.37,0.0304,3.39,1248.0
2025-01-04 08:28:00,75.18,8.57,0.0303,3.36,1233.0
2025-01-04 08:29:00,75.46,8.27,0.0281,3.38,1239.0
2025-01-04 08:30:00,75.31,8.14,0.0334,3.43,1241.0
2025-01-04 08:31:00,75.36,8.38,0.0272,3.37,1249.0
2025-01-04 08:32:00,74.7,8.22,0.0335,3.39,1212.0
2025-01-04 08:33:00,75.42,8.07,0.0256,3.35,1226.0
2025-01-04 08:34:00,74.99,8.26,0.0357,3.35,1223.0
2025-01-04 08:35:00,75.09,8.2,0.0276,3.31,1224.0
2025-01-04 08:36:00,75.07,8.17,0.0309,3.45,1200.0
2025-01-04 08:37:00,74.96,8.23,0.0291,3.37,1218.0
2025-01-04 08:38:00,74.93,8.2,0.0299,3.4,1210.0
2025-01-04 08:39:00,75.44,8.04,0.0352,3.37,1231.0
2025-01-04 08:40:00,75.04,8.11,0.0356,3.33,1211.0
2025-01-04 08:41:00,74.48,8.64,0.0339,3.21,1210.0
2025-01-04 08:42:00,74.85,8.27,0.0352,3.42,1226.0
2025-01-04 08:43:00,75.23,8.63,0.0331,3.32,1212.0
2025-01-04 08:44:00,74.67,8.6,0.0334,3.25,1230.0
2025-01-04 08:45:00,75.82,8.45,0.0348,3.38,1226.0
2025-01-04 08:46:00,74.7,8.36,0.0311,3.35,1228.0
2025-01-04 08:47:00,74.83,8.31,0.0306,3.38,1216.0
2025-01-04 08:48:00,75.76,8.19,0.0338,3.29,1213.0
2025-01-04 08:49:00,75.33,8.24,0.0273,3.43,1232.0
2025-01-04 08:50:00,74.86,8.42,0.0294,3.34,1227.0
2025-01-04 08:51:00,75.04,8.43,0.0395,3.36,1200.0
2025-01-04 08:52:00,75.64,8.23,0.0311,3.36,1228.0
2025-01-04 08:53:00,74.83,8.66,0.0329,3.3,1226.0
2025-01-04 08:54:00,75.17,8.43,0.0303,3.31,1216.0
2025-01-04 08:55:00,75.0,8.31,0.0237,3.31,1229.0
2025-01-04 08:56:00,74.94,8.54,0.0296,3.36,1270.0
2025-01-04 08:57:00,74.63,8.23,0.0253,3.43,1216.0
2025-01-04 08:58:00,74.82,8.72,0.029,3.44,1239.0
2025-01-04 08:59:00,74.65,8.28,0.0297,3.27,1209.0
2025-01-04 09:00:00,74.91,8.04,0.0338,3.34,1243.0
2025-01-04 09:01:00,75.28,8.49,0.0328,3.27,1214.0
2025-01-04 09:02:00,74.8,8.18,0.0363,3.36,1212.0
2025-01-04 09:03:00,74.82,8.27,0.0335,3.39,1214.0
2025-01-04 09:04:00,74.91,8.33,0.0278,3.27,1208.0
2025-01-04 09:05:00,74.47,8.34,0.0313,3.43,1228.0
2025-01-04 09:06:00,74.96,8.39,0.0338,3.37,1207.0
2025-01-04 09:07:00,74.91,8.46,0.0337,3.32,1206.0
2025-01-04 09:08:00,75.14,8.17,0.0362,3.39,1227.0
2025-01-04 09:09:00,75.06,8.44,0.0339,3.32,1237.0
2025-01-04 09:10:00,75.28,8.33,0.029,3.36,1218.0
2025-01-04 09:11:00,75.16,8.61,0.0295,3.38,1208.0
2025-01-04 09:12:00,75.04,8.34,0.0326,3.39,1225.0
2025-01-04 09:13:00,74.87,8.56,0.0305,3.43,1206.0
2025-01-04 09:14:00,75.1,8.2,0.0298,3.42,1220.0
2025-01-04 09:15:00,75.0,8.14,0.0345,3.37,1229.0
2025-01-04 09:16:00,75.25,8.21,0.0336,3.29,1210.0
2025-01-04 09:17:00,74.93,8.71,0.0385,3.31,1221.0
2025-01-04 09:18:00,74.71,8.21,0.0261,3.39,1234.0
2025-01-04 09:19:00,74.76,8.07,0.0263,3.28,1249.0
2025-01-04 09:20:00,74.93,8.44,0.036,3.33,1231.0
2025-01-04 09:21:00,75.02,8.24,0.0288,3.29,1229.0
2025-01-04 09:22:00,75.17,8.23,0.0339,3.32,1213.0
2025-01-04 09:23:00,74.83,8.54,0.0296,3.41,1236.0
2025-01-04 09:24:00,74.83,8.36,0.0363,3.41,1227.0
2025-01-04 09:25:00,74.76,8.43,0.0293,3.33,1226.0
2025-01-04 09:26:00,75.36,8.17,0.0314,3.42,1223.0
2025-01-04 09:27:00,75.15,8.42,0.0291,3.35,1239.0
2025-01-04 09:28:00,74.77,8.31,0.0333,3.32,1219.0
2025-01-04 09:29:00,74.73,8.48,0.0295,3.32,1200.0
2025-01-04 09:30:00,75.54,8.32,0.0297,3.29,1231.0
2025-01-04 09:31:00,75.13,8.23,0.0284,3.28,1206.0
2025-01-04 09:32:00,75.08,8.4,0.0356,3.43,1211.0
2025-01-04 09:33:00,75.18,8.61,0.0268,3.42,1229.0
2025-01-04 09:34:00,74.34,8.37,0.0337,3.25,1239.0
2025-01-04 09:35:00,74.43,8.46,0.0322,3.35,1239.0
2025-01-04 09:36:00,75.24,8.4,0.0287,3.37,1207.0
2025-01-04 09:37:00,74.96,8.57,0.03,3.3,1203.0
2025-01-04 09:38:00,75.53,8.42,0.0303,3.4,1256.0
2025-01-04 09:39:00,75.08,8.45,0.0346,3.37,1211.0
2025-01-04 09:40:00,74.76,8.73,0.0312,3.4,1232.0
2025-01-04 09:41:00,75.25,8.39,0.0252,3.28,1222.0
2025-01-04 09:42:00,74.69,8.62,0.0274,3.33,1226.0
2025-01-04 09:43:00,74.45,8.87,0.0339,3.33,1213.0
2025-01-04 09:44:00,74.48,8.29,0.0385,3.39,1224.0
2025-01-04 09:45:00,74.76,8.41,0.0334,3.36,1200.0
2025-01-04 09:46:00,75.2,8.0,0.0314,3.39,1248.0
2025-01-04 09:47:00,75.03,8.36,0.0346,3.31,1229.0
2025-01-04 09:48:00,74.93,8.33,0.0315,3.41,1202.0
2025-01-04 09:49:00,74.69,8.65,0.037,3.43,1233.0
2025-01-04 09:50:00,75.14,8.49,0.0331,3.32,1212.0
2025-01-04 09:51:00,75.25,8.71,0.0283,3.39,1254.0
2025-01-04 09:52:00,75.42,8.09,0.0359,3.37,1222.0
2025-01-04 09:53:00,75.35,8.32,0.0307,3.33,1232.0
2025-01-04 09:54:00,74.97,8.27,0.0299,3.34,1220.0
2025-01-04 09:55:00,74.89,8.57,0.0294,3.32,1220.0
2025-01-04 09:56:00,74.93,8.5,0.0304,3.29,1248.0
2025-01-04 09:57:00,75.13,8.33,0.0343,3.35,1217.0
2025-01-04 09:58:00,75.05,8.68,0.0351,3.34,1239.0
2025-01-04 09:59:00,75.54,8.51,0.0245,3.38,1243.0
2025-01-04 10:00:00,74.41,8.55,0.033,3.32,1232.0
2025-01-04 10:01:00,74.78,8.48,0.0357,3.43,1228.0
2025-01-04 10:02:00,74.93,8.19,0.0292,3.31,1221.0
2025-01-04 10:03:00,75.17,8.28,0.0294,3.32,1205.0
2025-01-04 10:04:00,75.48,8.37,0.0311,3.37,1216.0
2025-01-04 10:05:00,75.06,8.51,0.0329,3.38,1224.0
2025-01-04 10:06:00,75.24,8.43,0.0353,3.39,1221.0
2025-01-04 10:07:00,75.0,8.4,0.0367,3.38,1208.0
2025-01-04 10:08:00,75.16,8.72,0.0352,3.32,1230.0
2025-01-04 10:09:00,74.62,8.31,0.0272,3.29,1240.0
2025-01-04 10:10:00,74.94,8.41,0.0347,3.39,1200.0
2025-01-04 10:11:00,74.81,8.4,0.0301,3.34,1217.0
2025-01-04 10:12:00,75.07,8.43,0.0318,3.0,1200.0
2025-01-04 10:13:00,74.11,8.02,0.0335,3.42,1238.0
2025-01-04 10:14:00,74.83,8.69,0.0337,3.34,1233.0
2025-01-04 10:15:00,75.31,8.3,0.0285,3.3,1229.0
2025-01-04 10:16:00,74.95,8.32,0.0276,3.36,1213.0
2025-01-04 10:17:00,75.12,8.67,0.0253,3.41,1223.0
2025-01-04 10:18:00,74.99,8.32,0.0298,3.32,1245.0
2025-01-04 10:19:00,75.11,8.6,0.03,3.38,1235.0
2025-01-04 10:20:00,75.62,8.27,0.0292,3.34,1229.0
2025-01-04 10:21:00,74.95,8.57,0.031,3.31,1200.0
2025-01-04 10:22:00,74.7,8.64,0.03,3.29,1215.0
2025-01-04 10:23:00,75.09,8.48,0.0247,3.32,1207.0
2025-01-04 10:24:00,74.91,8.43,0.025,3.36,1249.0
2025-01-04 10:25:00,74.99,8.82,0.0281,3.34,1240.0
2025-01-04 10:26:00,75.4,8.14,0.0267,3.44,1223.0
2025-01-04 10:27:00,74.78,8.42,0.0287,3.39,1243.0
2025-01-04 10:28:00,74.89,8.05,0.0314,3.34,1202.0
2025-01-04 10:29:00,74.89,8.35,0.0338,3.38,1237.0
2025-01-04 10:30:00,75.03,8.39,0.0323,3.47,1242.0
2025-01-04 10:31:00,74.71,8.31,0.0318,3.36,1233.0
2025-01-04 10:32:00,75.31,8.03,0.0303,3.39,1200.0
2025-01-04 10:33:00,74.52,8.39,0.0278,3.32,1228.0
2025-01-04 10:34:00,74.71,8.34,0.0307,3.37,1234.0
2025-01-04 10:35:00,75.32,8.44,0.0293,3.39,1215.0
2025-01-04 10:36:00,74.82,8.18,0.0307,3.31,1243.0
2025-01-04 10:37:00,75.47,8.64,0.0324,3.3,1230.0
2025-01-04 10:38:00,75.46,8.44,0.0342,3.39,1227.0
2025-01-04 10:39:00,74.48,8.56,0.032,3.29,1219.0
2025-01-04 10:40:00,75.35,8.49,0.0331,3.34,1260.0
2025-01-04 10:41:00,74.95,8.34,0.0287,3.35,1202.0
2025-01-04 10:42:00,75.08,8.05,0.0309,3.31,1246.0
2025-01-04 10:43:00,75.06,8.32,0.0322,3.33,1212.0
2025-01-04 10:44:00,74.67,8.1,0.0292,3.39,1259.0
2025-01-04 10:45:00,75.26,8.47,0.0287,3.24,1210.0
2025-01-04 10:46:00,75.42,8.23,0.0295,3.44,1228.0
2025-01-04 10:47:00,75.28,8.54,0.0319,3.25,1205.0
2025-01-04 10:48:00,75.61,8.21,0.0287,3.34,1245.0
2025-01-04 10:49:00,75.08,8.19,0.0291,3.39,1219.0
